codigo,nombre,precio,laboratorio
305119,HLA-C TIPIFICACIÓN  (BIOLOGÍA MOLECULAR),108300,imalab fonasa 3
305120,HLA-DP TIPIFICACIÓN  (BIOLOGÍA  MOLECULAR),108300,imalab fonasa 3
305121,HLA-DQ TIPIFICACIÓN (BIOLOGÍA MOLECULAR),164880,imalab fonasa 3
305122,HLA-DR TIPIFICACIÓN  (BIOLOGÍA MOLECULAR),186464,imalab fonasa 3
302086,HOMOCISTEÍNA,61690,imalab fonasa 3
303058,HORMONA ANTIMULLERIANA,47720,imalab fonasa 3
303007,HORMONA DE CRECIMIENTO (HGH),11616,imalab fonasa 3
303015,HORMONA FOLICULO ESTIMULANTE (FSH),9020,imalab fonasa 3
303016,HORMONA LUTEINIZANTE (LH),9040,imalab fonasa 3
302097,"HORMONA TIROESTIMULANTE, NEONATAL EN GSS",23080,imalab fonasa 3
306111,HTLV I Y II DETERMINACIÓN DE ANTICUERPOS VIRALES,78910,imalab fonasa 3
301051,IDENTIFICACION DE ANTICUERPOS IRREGULARES,8240,imalab fonasa 3
306043,IDENTIFICACION DE ARTROPODOS MACRO Y MICRO,5230,imalab fonasa 3
306050,IDENTIFICACION DE PARASITOS MICROSCOPICOS,4900,imalab fonasa 3
305026,IGA SECRETORA,7216,imalab fonasa 3
305029,IGE ESPECIFICA ACAROS,12800,imalab fonasa 3
305029,IGE ESPECIFICA ACEDERA,12800,imalab fonasa 3
305029,IGE ESPECIFICA ALAMO,12800,imalab fonasa 3
305029,IGE ESPECIFICA ALFA LACTOALBUMINA,12800,imalab fonasa 3
305029,IGE ESPECIFICA ALMENDRA,12800,imalab fonasa 3
305029,IGE ESPECIFICA ALTERNARIA,12800,imalab fonasa 3
305029,IGE ESPECIFICA AMOXICILINA,12800,imalab fonasa 3
305029,IGE ESPECIFICA ARBOLES,12800,imalab fonasa 3
305029,IGE ESPECIFICA ASPERGILLUS FLAVUS,12800,imalab fonasa 3
305029,IGE ESPECIFICA ASPERGILLUS FUMIGATUS,12800,imalab fonasa 3
305029,IGE ESPECIFICA ATUN,12800,imalab fonasa 3
305029,IGE ESPECIFICA AVELLANA,12800,imalab fonasa 3
305029,IGE ESPECIFICA AVENA,12800,imalab fonasa 3
305029,IGE ESPECIFICA BETA LACTOGLOBULINA,12800,imalab fonasa 3
305029,IGE ESPECIFICA CACAO,12800,imalab fonasa 3
305029,IGE ESPECIFICA CACAO,12800,imalab fonasa 3
305029,IGE ESPECIFICA CANDIDA ALBICANS,12800,imalab fonasa 3
305029,IGE ESPECIFICA CARNE DE CERDO,12800,imalab fonasa 3
305029,IGE ESPECIFICA CARNE DE PAVO,12800,imalab fonasa 3
305029,IGE ESPECIFICA CARNE DE VACUNO,12800,imalab fonasa 3
305029,IGE ESPECIFICA CASEINA,12800,imalab fonasa 3
305029,IGE ESPECIFICA CASEINA,12800,imalab fonasa 3
305029,IGE ESPECIFICA CASPA DE GATO,12800,imalab fonasa 3
305029,IGE ESPECIFICA CASPA DE PERRO,12800,imalab fonasa 3
305029,IGE ESPECIFICA CEFALOSPORINA,12800,imalab fonasa 3
305029,IGE ESPECIFICA CHOCOLATE ,12800,imalab fonasa 3
305029,IGE ESPECIFICA CLADOSPORIUM HERBARUM,12800,imalab fonasa 3
305029,IGE ESPECIFICA CLARA DE HUEVO,12800,imalab fonasa 3
306081,IGE ESPECIFICA COCO,13730,imalab fonasa 3
305029,IGE ESPECIFICA CUCARACHA,12800,imalab fonasa 3
305029,IGE ESPECIFICA DE HUEVO,12800,imalab fonasa 3
305029,IGE ESPECIFICA DE PESCADO,12800,imalab fonasa 3
305029,IGE ESPECIFICA DE POLVO HABITACION,12800,imalab fonasa 3
305029,IGE ESPECIFICA DERMATOFAGOIDE,12800,imalab fonasa 3
305029,IGE ESPECIFICA DERMATOFAGOIDE FARINAE,12800,imalab fonasa 3
305029,IGE ESPECIFICA DERMATOFAGOIDE PTERONISSINUS,12800,imalab fonasa 3
305029,IGE ESPECIFICA DICLOFENACO,12800,imalab fonasa 3
305029,IGE ESPECIFICA FRESNO,12800,imalab fonasa 3
305029,IGE ESPECIFICA GLUTEN,12800,imalab fonasa 3
305029,IGE ESPECIFICA HARINA DE PESCADO,12800,imalab fonasa 3
305029,IGE ESPECIFICA HARINA DE TRIGO,12800,imalab fonasa 3
305029,IGE ESPECIFICA HONGO,12800,imalab fonasa 3
305029,IGE ESPECIFICA IBUPROFENO,12800,imalab fonasa 3
305029,IGE ESPECIFICA LATEX,12800,imalab fonasa 3
305029,IGE ESPECIFICA LECHE DE VACA,12800,imalab fonasa 3
305029,IGE ESPECIFICA LENTEJAS,12800,imalab fonasa 3
305029,IGE ESPECIFICA MAIZ,12800,imalab fonasa 3
305029,IGE ESPECIFICA MALEZAS,12800,imalab fonasa 3
305029,IGE ESPECIFICA MANI,12800,imalab fonasa 3
305029,IGE ESPECIFICA MANZANA,12800,imalab fonasa 3
305029,IGE ESPECIFICA MARISCO,12800,imalab fonasa 3
305029,IGE ESPECIFICA MERLUZA,12800,imalab fonasa 3
305029,IGE ESPECIFICA METAMIZOL,12800,imalab fonasa 3
305029,IGE ESPECIFICA MEZCLA DE PASTOS,12800,imalab fonasa 3
305029,IGE ESPECIFICA NOGAL,12800,imalab fonasa 3
305029,IGE ESPECIFICA NUEZ,12800,imalab fonasa 3
305029,IGE ESPECIFICA OLIVO,12800,imalab fonasa 3
305029,IGE ESPECIFICA OVOALBUMINA,12800,imalab fonasa 3
305029,IGE ESPECIFICA OVOMUCOIDE,12800,imalab fonasa 3
305029,IGE ESPECIFICA PALTA,12800,imalab fonasa 3
305029,IGE ESPECÍFICA PARA CAFÉ,12800,imalab fonasa 3
305029,IGE ESPECIFICA PENICILINA,12800,imalab fonasa 3
305029,IGE ESPECIFICA PENICILLIUM,12800,imalab fonasa 3
305029,IGE ESPECIFICA PIMIENTO PAPRIKA,12800,imalab fonasa 3
305029,IGE ESPECIFICA PLANTAGO,12800,imalab fonasa 3
305029,IGE ESPECIFICA PLATANO,12800,imalab fonasa 3
305029,IGE ESPECIFICA PLATANO ORIENTAL,12800,imalab fonasa 3
305029,IGE ESPECIFICA PLUMAS,12800,imalab fonasa 3
305029,IGE ESPECIFICA POLEN,12800,imalab fonasa 3
305029,IGE ESPECIFICA ROBLE,12800,imalab fonasa 3
305029,IGE ESPECIFICA SALMON,12800,imalab fonasa 3
305029,IGE ESPECIFICA SAUCE,12800,imalab fonasa 3
305029,IGE ESPECIFICA SOYA ,12800,imalab fonasa 3
305029,IGE ESPECIFICA TOMATE,12800,imalab fonasa 3
305029,IGE ESPECIFICA TRIGO,12800,imalab fonasa 3
305029,IGE ESPECIFICA VENENO DE ABEJA,12800,imalab fonasa 3
305029,IGE ESPECIFICA YEMA DE HUEVO,12800,imalab fonasa 3
305029,IGE ESPECIFICA ZANAHORIA,12800,imalab fonasa 3
303047,IGF1 o Somatomedina - C (Insuline Like Growth Factor),27568,imalab fonasa 3
303048,"IGFBP3, IGFBP1 (Insulin Like Growth Factor Binding Proteins)  c/u",22064,imalab fonasa 3
303048,"IGFBP3, IGFBP1 (Insulin Like Growth Factor Binding Proteins)  c/u",22064,imalab fonasa 3
305029,IGG ESPECIFICA IgG1,72000,imalab fonasa 3
305029,IGG ESPECIFICA IgG2,72000,imalab fonasa 3
305029,IGG ESPECIFICA IgG3,72000,imalab fonasa 3
305029,IGG ESPECIFICA IgG4,72000,imalab fonasa 3
306037,IgM MYCOPLASMA PNEUMONIAE,8560,imalab fonasa 3
303123,INDICE ANDROGENICO LIBRE (INCLUYE TESTOSTERONA TOTAL Y SHBG),21230,imalab fonasa 3
308038,INDICE LECITINA/ESFINGOMIELINA,9810,imalab fonasa 3
306070,INFLUENZA A - IFD,9170,imalab fonasa 3
306070,INFLUENZA A TEST PACK,9170,imalab fonasa 3
306070,INFLUENZA B - IFD,9170,imalab fonasa 3
306070,INFLUENZA B TEST PACK,9170,imalab fonasa 3
305021,INHIBIDOR DE C1 ESTERASA CUANTITATIVO,62010,imalab fonasa 3
301097,INHIBIDOR DE FACTOR DE LA COAGULACIÓN,93130,imalab fonasa 3
303054,INHIBINA B,127005,imalab fonasa 3
305093,INMUNOFENOTIPO EN LEUCEMIAS AGUDAS,820719,imalab fonasa 3
305094,INMUNOFENOTIPO EN SINDROME LINFOPROLIFERATIVO,699506,imalab fonasa 3
305095,INMUNOFENOTIPO EN SINDROME MIELODISPLASICOS,712248,imalab fonasa 3
305025,INMUNOFIJACION DE INMUNOGLOBULINAS,15280,imalab fonasa 3
305025,INMUNOFIJACION DE INMUNOGLOBULINAS EN ORINA 24 HRS,15280,imalab fonasa 3
P305804,"Inmunoglobulina E específica, panel 22 alérgenos",60800,imalab fonasa 3
P305805,"Inmunoglobulina E específica, panel 36 alérgenos",196800,imalab fonasa 3
P305803,"Inmunoglobulina E específica, panel CHILE",148800,imalab fonasa 3
305028,INMUNOGLOBULINA IGD TOTAL,8816,imalab fonasa 3
305027,Inmunoglobulinas IgA,8450,imalab fonasa 3
305028,Inmunoglobulinas IgE total,8816,imalab fonasa 3
305029,"Inmunoglobulinas IgE, IgG específicas, c/u",12800,imalab fonasa 3
305027,Inmunoglobulinas IgG,8450,imalab fonasa 3
305027,Inmunoglobulinas IgM,8450,imalab fonasa 3
303031,INSULINA 120 MIN POST CARGA,22660,imalab fonasa 3
303031,INSULINA 150 MIN POST CARGA,22660,imalab fonasa 3
303031,INSULINA 180 MIN POST CARGA,22660,imalab fonasa 3
303031,INSULINA 240 MIN POST CARGA,22660,imalab fonasa 3
303031,INSULINA 30 MIN POST CARGA,22660,imalab fonasa 3
303031,INSULINA 300 MIN POST CARGA,22660,imalab fonasa 3
303031,INSULINA 60 MIN POST CARGA,22660,imalab fonasa 3
303031,INSULINA 90 MIN POST CARGA,22660,imalab fonasa 3
303017,INSULINA BASAL,8400,imalab fonasa 3
303017,INSULINA POST CARGA,8400,imalab fonasa 3
303017,INSULINA POST PRANDIAL,8400,imalab fonasa 3
306119,INTERFERÓN GAMMA TBC,240000,imalab fonasa 3
P303036,Interleukin 6 (IL-6),48000,imalab fonasa 3
302030,LACTATO DESHIDROGENASA (LDH),3920,imalab fonasa 3
P306034,LEPTOSPIRA ANTICUERPOS IgM,192000,imalab fonasa 3
302102,LEUCINA CUALITATIVA EN GSS,35230,imalab fonasa 3
308005,LEUCOCITOS FECALES,1940,imalab fonasa 3
305089,LINFOCITOS B TOTALES (CD19),96000,imalab fonasa 3
305091,"Linfocitos T (incluye CD3, CD4, CD8). Técnica Citometría de Flujo",153600,imalab fonasa 3
305092,"LINFOCITOS T NK (CD16,CD56)",97600,imalab fonasa 3
302053,LIPASA,4350,imalab fonasa 3
308046,LIPASA EN LIQUIDO ASCITICO,5090,imalab fonasa 3
308046,LIPASA EN LIQUIDO CEFALORRAQUIDEO,5090,imalab fonasa 3
308046,LIPASA EN LIQUIDO DE DRENAJE,5090,imalab fonasa 3
308046,LIPASA EN LIQUIDO PERICARDICO,5090,imalab fonasa 3
308046,LIPASA EN LIQUIDO PLEURAL,5090,imalab fonasa 3
308046,LIPASA EN LIQUIDO SINOVIAL,5090,imalab fonasa 3
PLIPOA,LIPOPROTEINA A,190400,imalab fonasa 3
302055,LITEMIA,4780,imalab fonasa 3
308039,MADUREZ FETAL COMPLETA (FISICO; CELULAS ANARANJADAS BILIRRUBINA TEST,12530,imalab fonasa 3
302056,MAGNESIO,5230,imalab fonasa 3
P302056,MAGNESIO EN ORINA,5232,imalab fonasa 3
P302056,MAGNESIO EN ORINA 24 HRS.,5232,imalab fonasa 3
302035,MARIHUANA T.H.C,16771,imalab fonasa 3
301054,METAHEMOGLOBINA,2530,imalab fonasa 3
303050,METANEFRINAS URINARIAS,145719,imalab fonasa 3
306070,METAPNEUMOVIRUS,9170,imalab fonasa 3
306041,MHA - TP SIFILIS,8176,imalab fonasa 3
309013,MICROALBUMINURIA 12 HRS,4660,imalab fonasa 3
309013,MICROALBUMINURIA 24 HRS,4660,imalab fonasa 3
309013,MICROALBUMINURIA CUANTITATIVA,4660,imalab fonasa 3
301003,MIELOGRAMA,13580,imalab fonasa 3
308043,MOCO-SEMEN PRUEBA DE COMPATIBILIDAD,4190,imalab fonasa 3
309019,Mucopolisacáridos( Screening de mucopolisacáridos cuantitativo),9810,imalab fonasa 3
306037,MYCOPLASMA PNEUMONIAE IGG,11995,imalab fonasa 3
306097,NEISSERIA GONORRHOEAE DETECCION POR PCR-RT,69552,imalab fonasa 3
302057,NITROGENO UREICO (BUN),2160,imalab fonasa 3
309020,NITROGENO UREICO EN ORINA,1410,imalab fonasa 3
309020,NITROGENO UREICO EN ORINA 12 HRS,1410,imalab fonasa 3
309020,NITROGENO UREICO EN ORINA 24 HRS,1410,imalab fonasa 3
302035,NIVELES DE GLIBENCLAMIDA (SULFONILUREAS),80000,imalab fonasa 3
302035,NIVELES DE LEVETIRACETAM,88000,imalab fonasa 3
302035,NIVELES PLASMATICOS DE ACIDO ACETILSALICILICO,10256,imalab fonasa 3
302035,NIVELES PLASMATICOS DE ALPRAZOLAM,76800,imalab fonasa 3
302035,NIVELES PLASMATICOS DE CICLOSPORINA,76800,imalab fonasa 3
302035,NIVELES PLASMATICOS DE CLOBAZAM,80000,imalab fonasa 3
302035,NIVELES PLASMATICOS DE DIGOXINA,10256,imalab fonasa 3
302035,NIVELES PLASMATICOS DE EVEROLIMUS,116800,imalab fonasa 3
302035,NIVELES PLASMATICOS DE LAMOTRIGINA,88000,imalab fonasa 3
302035,NIVELES PLASMATICOS DE OXCARBAZEPINA,88000,imalab fonasa 3
302035,NIVELES PLASMATICOS DE PRIMIDONA ,10256,imalab fonasa 3
302035,NIVELES PLASMATICOS DE SIROLIMUS,102400,imalab fonasa 3
302035,NIVELES PLASMATICOS DE TACROLIMUS,116800,imalab fonasa 3
302035,NIVELES PLASMATICOS DE TEOFILINA ,10256,imalab fonasa 3
309021,NUCLEOTIDOS CICLICOS (CAMP CGM U OTROS) C/U,8300,imalab fonasa 3
302035,OPIACEOS EN ORINA,16771,imalab fonasa 3
309022,ORINA COMPLETA,3140,imalab fonasa 3
309023,ORINA FISICO QUIMICO,2290,imalab fonasa 3
309024,ORINA SEDIMENTO,1810,imalab fonasa 3
309025,OSMOLALIDAD EN ORINA,7285,imalab fonasa 3
302058,OSMOLALIDAD SERICA,7954,imalab fonasa 3
306146,P.C.R. virus viruela símica (incluye hisopado de lesiones cutáneas),29830,imalab fonasa 3
P306124,PANEL (ETS) por PCR-RT,142400,imalab fonasa 3
P639999,PANEL ANA: 23 AUTOANTICUERPOS IgG,112000,imalab fonasa 3
306082,"PANEL DROGAS DE ABUSO (COC,THC,BZN,ANF)",25600,imalab fonasa 3
305029,PANEL EXAMEDI 1,12800,imalab fonasa 3
P305007,PANEL MIOSITIS AUTOANTICUERPOS IgG,104000,imalab fonasa 3
306120,PANEL VIRAL DIARREA POR PCR ,128020,imalab fonasa 3
306082,PANEL VIRAL MENINGITIS POR PCR,25600,imalab fonasa 3
306122,PANEL VIRUS RESPIRATORIO MOLECULAR ,98539,imalab fonasa 3
306070,PARAINFLUENZA 1,9170,imalab fonasa 3
306070,PARAINFLUENZA 2,9170,imalab fonasa 3
306070,PARAINFLUENZA 3,9170,imalab fonasa 3
306050,PARASITOLOGICO DIRECTO,4900,imalab fonasa 3
306059,PARASITOLOGICO PAF,6500,imalab fonasa 3
306096,PARASITOS: TEST RAPIDO ANTICUERPOS (CHAGAS Y OTROS),17550,imalab fonasa 3
303018,PARATHORMONA (PTH),13760,imalab fonasa 3
P306182,PARVOVIRUS B19 ANTICUERPOS IGG,44800,imalab fonasa 3
P306182,PARVOVIRUS B19 ANTICUERPOS IGM,44800,imalab fonasa 3
P309999,PCR CUANTITATIVO BCR-ABL,752000,imalab fonasa 3
306110,PCR METAPNEUMOVIRUS,80790,imalab fonasa 3
306182,PCR PARA CITOMEGALOVIRUS,172800,imalab fonasa 3
P306182,PCR PARA CLOSTRIDIUM DIFFICILE,112000,imalab fonasa 3
P306182,PCR PARA ENTEROVIRUS,152000,imalab fonasa 3
306182,PCR PARA HEPATITIS C,145600,imalab fonasa 3
306182,PCR PARA MYCOBACTERIUM TUBERCULOSIS,153600,imalab fonasa 3
P306182,PCR PARA PARVOVIRUS B19,152000,imalab fonasa 3
306107,PCR PARA PNEUMOCYSTIS JIROVECI,138288,imalab fonasa 3
P639910,PCR PARA VIRUS DE EPSTEIN BARR,144000,imalab fonasa 3
306182,PCR PARA VIRUS HERPES I,112000,imalab fonasa 3
306182,PCR PARA VIRUS HERPES II,112000,imalab fonasa 3
306182,PCR PARA VIRUS HERPES ZOSTER,115834,imalab fonasa 3
306182,PCR PARA VIRUS INFLUENZA A y B,99200,imalab fonasa 3
306182,PCR PARA VIRUS JC,144000,imalab fonasa 3
306123,PCR PARA VIRUS PAPILOMA HUMANO CON GENOTIPIFICACIÓN TIPOS 16 Y 18,139200,imalab fonasa 3
306182,PCR VIRUS INFLUENZA A Y AH1N1,86400,imalab fonasa 3
303052,PEPTIDO C,46310,imalab fonasa 3
305099,"Péptido Cíclico Citrulinado, anticuerpos IgG",38830,imalab fonasa 3
303055,PEPTIDO NATRIURETICO (NT-proBNP o BNP),54790,imalab fonasa 3
302075,PERFIL BIOQUIMICO,14340,imalab fonasa 3
302098,PERFIL DE AMINOÁCIDOS Y ACILCARNITINAS EN GSS,82590,imalab fonasa 3
302076,PERFIL HEPATICO,16780,imalab fonasa 3
302034,PERFIL LIPIDICO,10210,imalab fonasa 3
302099,PESQUISA NEONATAL AMPLIADA EN GSS,209888,imalab fonasa 3
308017,PH,1150,imalab fonasa 3
308017,PH BANCO,1150,imalab fonasa 3
308006,PH EN DEPOSICION,1070,imalab fonasa 3
302084,PLOMO EN SANGRE,105520,imalab fonasa 3
309027,PORFIRINAS EN ORINA,4256,imalab fonasa 3
302032,POTASIO ARTERIAL,2110,imalab fonasa 3
309012,POTASIO EN ORINA AISLADA,2590,imalab fonasa 3
309012,POTASIO URINARIO 12 HRS.,2590,imalab fonasa 3
309012,POTASIO URINARIO 24 HRS.,2590,imalab fonasa 3
302032,POTASIO VENOSO,2110,imalab fonasa 3
302032,POTASIO VENOSO,2110,imalab fonasa 3
302085,PREALBUMINA,31170,imalab fonasa 3
302505,PRIMIDONA LIBRE,7200,imalab fonasa 3
301096,PROCALCITONINA,44720,imalab fonasa 3
303019,PROGESTERONA,8540,imalab fonasa 3
303020,PROLACTINA,9024,imalab fonasa 3
303020,PROLACTINA POOL (BASAL 20 Y 40),9024,imalab fonasa 3
301114,PROTEÍNA C ANTIGÉNICA,45400,imalab fonasa 3
301091,PROTEINA C FUNCIONAL,51184,imalab fonasa 3
305031,PROTEINA C REACTIVA,9980,imalab fonasa 3
309028,PROTEINA EN ORINA,2930,imalab fonasa 3
309028,PROTEINA EN ORINA 12 HRS,2930,imalab fonasa 3
309028,PROTEINA EN ORINA 24 HRS,2930,imalab fonasa 3
301092,PROTEINA S,60528,imalab fonasa 3
309029,PROTEINAS DE BENCE-JONES,1888,imalab fonasa 3
308050,"PROTEINAS TOTALES EN EXUDADOS, SECRECIONES Y OTROS LIQUIDOS",2510,imalab fonasa 3
302100,PROTEINAS TOTALES EN SANGRE,2420,imalab fonasa 3
301014,PRUEBA DE ANTIGLOBULINA DIRECTA,2290,imalab fonasa 3
302048,PRUEBA DE TOLERANCIA A LA GLUCOSA ORAL (PTGO),9540,imalab fonasa 3
306169,PRUEBA RAPIDA PARA V.I.H.,8880,imalab fonasa 3
306038,R.P.R.,4430,imalab fonasa 3
306036,REACCION DE PAUL BUNNELL,3920,imalab fonasa 3
306182,"Reacción de Polimerasa en cadena (P.C.R.) en tiempo real, virus citomegalovirus",47536,imalab fonasa 3
305124,"RECEPTOR DE TIROTROPINA (TRAB), ANTICUERPOS ANTI",56464,imalab fonasa 3
301069,RECTO. DIF.  FORMULA LEUCOCITARIA (PROC.AUT.),3490,imalab fonasa 3
308010,RECUENTO CELULAR LIQUIDO ,5488,imalab fonasa 3
301062,RECUENTO DE BASOFILOS,1730,imalab fonasa 3
301063,RECUENTO DE EOSINOFILOS,1620,imalab fonasa 3
308013,RECUENTO DE EOSINOFILOS BRONQUIALES,1330,imalab fonasa 3
308013,RECUENTO DE EOSINOFILOS EN ORINA,1330,imalab fonasa 3
308013,RECUENTO DE EOSINOFILOS NASALES,1330,imalab fonasa 3
301064,RECUENTO DE ERITROCITOS ,1230,imalab fonasa 3
301065,RECUENTO DE LEUCOCITOS,1200,imalab fonasa 3
301066,RECUENTO DE LINFOCITOS,2080,imalab fonasa 3
301067,RECUENTO DE PLAQUETAS ,2130,imalab fonasa 3
301068,RECUENTO DE RETICULOCITOS,1650,imalab fonasa 3
303021,RENINA,14592,imalab fonasa 3
301093,RESISTENCIA A LA PROTEINA C ACTIVADA,156543,imalab fonasa 3
301070,RESISTENCIA GLOBULAR OSMOTICA,12845,imalab fonasa 3
306082,RT-PCR PARA VIRUS SARS CoV-2,25600,imalab fonasa 3
306082,RT-PCR PARA VIRUS SARS CoV-2,25600,imalab fonasa 3
306082,RT-PCR PARA VIRUS SARS CoV-2,25600,imalab fonasa 3
P302035,SCREENING DE DROGAS,83856,imalab fonasa 3
309046,SCREENING DE MUCOPOLISACÁRIDOS,208000,imalab fonasa 3
301098,SECRECIÓN PLAQUETARIA CON DIFERENTES AGONISTAS,192112,imalab fonasa 3
PSELENIO,SELENIO EN SUERO,70400,imalab fonasa 3
305123,SEROTECA  MENSUAL Y MANTENCIÓN EN LISTA DE ESPERA,27250,imalab fonasa 3
303046,SHBG (Sex-Hormone Binding Globulin),20800,imalab fonasa 3
308022,SINTESIS INTRATECAL IGG (INDICE IGG/ALBUMINA EN LCR),23792,imalab fonasa 3
302032,SODIO ARTERIAL,2110,imalab fonasa 3
309012,SODIO EN ORINA AISLADA,2590,imalab fonasa 3
309012,SODIO URINARIO 12 HRS.,2590,imalab fonasa 3
309012,SODIO URINARIO 24 HRS.,2590,imalab fonasa 3
302032,SODIO VENOSO,2110,imalab fonasa 3
302032,SODIO VENOSO,2110,imalab fonasa 3
306099,STREPTOCOCCUS GRUPO B/ AGALACTIAE EN EMBARAZADA ,15820,imalab fonasa 3
702209,"SUBGRUPO ABO Y RH FENOTIPO - GENOTIPO RH, C/U",4500,imalab fonasa 3
305004,Tamizaje de Anticuerpos anti-antígenos nucleares extractables (a- ENA).,17680,imalab fonasa 3
308040,TEST DE CLEMENTS (PROC. AUT.),2180,imalab fonasa 3
309014,TEST DE EMBARAZO BHCG CUALITATIVA,4430,imalab fonasa 3
306051,TEST DE GRAHAM,3460,imalab fonasa 3
308063,TEST DE HELICOBACTER PYLORI EN DEPOSICIONES,30080,imalab fonasa 3
301022,TEST DE NEUTRALIZACION PLAQUETARIA,19357,imalab fonasa 3
307007,TEST DEL SUDOR (PROCEDIMIENTO COMPLETO),25728,imalab fonasa 3
LACTOGEN,"Test Genético, Intolerancia a la Lactosa por PCR-RT",92800,imalab fonasa 3
306270,TEST PACK VIRUS SINCICIAL (VRS),9700,imalab fonasa 3
306271,TEST RÁPIDO DE DETECCIÓN DE ANTÍGENOS SARS-CoV-2,9710,imalab fonasa 3
306090,TEST RAPIDO STREPTOCOCCUS GRUPO A,9980,imalab fonasa 3
303023,TESTOSTERONA LIBRE ,11197,imalab fonasa 3
303022,TESTOSTERONA TOTAL,10168,imalab fonasa 3
301011,TIEMPO DE COAGULACION,2460,imalab fonasa 3
301013,TIEMPO DE LISIS DEL COAGULO,1140,imalab fonasa 3
301059,TIEMPO DE PROTROMBINA ,2540,imalab fonasa 3
301059,TIEMPO DE PROTROMBINA (TAC),2540,imalab fonasa 3
301072,TIEMPO DE SANGRIA IVY,2460,imalab fonasa 3
301072,TIEMPO DE SANGRIA IVY (PEDIATRICO),2460,imalab fonasa 3
301083,TIEMPO DE TROMBINA,43311,imalab fonasa 3
301099,TIEMPO DE VENENO DE VÍBORA DE RUSSELL DILUÍDO,72160,imalab fonasa 3
301085,TIEMPO PARCIAL DE TROMBOPLASTINA (TTPK),3920,imalab fonasa 3
306005,TINCION DE GRAM,1140,imalab fonasa 3
306005,TINCION DE KINJOUN,1140,imalab fonasa 3
306102,TINCIÓN DE TOLUIDINA,48820,imalab fonasa 3
306045,TINCION DE ZIEHL NEELSEN CRIPTOSPORIDIUM,14580,imalab fonasa 3
306005,TINCION PARA CAMPYLOBACTER,1140,imalab fonasa 3
306004,TINTA CHINA,2460,imalab fonasa 3
302095,"TIOPURINA METILTRANSFERASA, ACTIVIDAD ENZIMATICA",99888,imalab fonasa 3
305095,TIPIFICACION HLA - B*57:01,485904,imalab fonasa 3
303024,TIROESTIMULANTE (TSH),7420,imalab fonasa 3
303024,TIROESTIMULANTE NEONATAL(TSHN),7420,imalab fonasa 3
303025,TIROGLOBULINA,11620,imalab fonasa 3
303027,TIROXINA (T4),7420,imalab fonasa 3
303026,TIROXINA LIBRE (T4L),8540,imalab fonasa 3
306098,TOXINA CLOSTRIDIUM DIFFICILE EN DEPOSICIONES TEST RÁPIDO,19870,imalab fonasa 3
306061,TOXOCARA ANTICUERPOS IGG,9216,imalab fonasa 3
306061,TOXOPLASMOSIS ANTICUERPOS IGG,11197,imalab fonasa 3
306061,TOXOPLASMOSIS ANTICUERPOS IGM,11197,imalab fonasa 3
302100,TP INMUNO,2420,imalab fonasa 3
302063,TRANSAMINASA OXALACETICA (GOT),3040,imalab fonasa 3
302063,TRANSAMINASA PIRUVICA (GPT),3040,imalab fonasa 3
301082,TRANSFERRINA,9020,imalab fonasa 3
302064,TRIGLICERIDOS,2900,imalab fonasa 3
306061,TRIQUINOSIS ANTICUERPOS IGG,9216,imalab fonasa 3
303028,TRIYODOTIRONINA (T3),7710,imalab fonasa 3
303057,TRIYODOTIRONINA LIBRE (T3 LIBRE),21690,imalab fonasa 3
302027,TROPONINA I ULTRASENSIBLE,18640,imalab fonasa 3
306011,UROCULTIVO,6080,imalab fonasa 3
306042,V.D.R.L.,5090,imalab fonasa 3
306042,V.D.R.L. ,5090,imalab fonasa 3
302035,VANCOMICINA,10256,imalab fonasa 3
306070,VARICELLA ZOSTER,9170,imalab fonasa 3
301086,VELOCIDAD DE ERITROSEDIMENTACION,910,imalab fonasa 3
307011,VENOSA EN ADULTOS,1460,imalab fonasa 3
307011,VENOSA EN ADULTOS 2,1460,imalab fonasa 3
307011,VENOSA EN ADULTOS 3,1460,imalab fonasa 3
307012,VENOSA EN NINOS Y LACTANTES,1330,imalab fonasa 3
307012,VENOSA EN NINOS Y LACTANTES 2,1330,imalab fonasa 3
307012,VENOSA EN NINOS Y LACTANTES 3,1330,imalab fonasa 3
306109,"VIH, GENOTIPIFICACIÓN ANTIVIRALES",441630,imalab fonasa 3
306113,"VIH, REACCIÓN DE POLIMERASA EN CADENA (P.C.R.) EN LÍQUIDO CEFALORAQUÍDEO",64630,imalab fonasa 3
306087,VIRUS EPSTEIN BARR (VEB) CARGA VIRAL,161250,imalab fonasa 3
306074,"VIRUS HEPATITIS A, ANTICUERPOS IGG",106958,imalab fonasa 3
306074,"VIRUS HEPATITIS A, ANTICUERPOS TOTALES",12576,imalab fonasa 3
306078,VIRUS HEPATITIS B ANTIGENO E  (HBeAG),11380,imalab fonasa 3
306079,VIRUS HEPATITIS B ANTIGENO SUPERFICIE (HBsAg),8990,imalab fonasa 3
306075,"VIRUS HEPATITIS B, ANTICUERPOS ANTI ANTIGENO E ",12300,imalab fonasa 3
306070,VIRUS RESPIRATORIO SINCICIAL - IFD,9170,imalab fonasa 3
302077,VITAMINA B12,12450,imalab fonasa 3
302080,VITAMINA B6 POR HPLC,84940,imalab fonasa 3
303030,17 - BETA ESTRADIOL (E2),8845,integramédica
